person,personLabel,image,birthplaceLabel,birthCoords,residenceLabel,resCoords,dateOfBirth,citizenshipLabel,ethnicityLabel,nativeLangLabel,spokenLangLabel,work,workLabel,workLangLabel,award,awardLabel,awardYear
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122050986,Jomusch et la Demoiselle d'en haut,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122050986,Jomusch et la Demoiselle d'en haut,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122050986,Jomusch et la Demoiselle d'en haut,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122050959,Julia et la Fougère bleue,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122050959,Julia et la Fougère bleue,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122050959,Julia et la Fougère bleue,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122041103,"Mister Po, chasseur",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122041103,"Mister Po, chasseur",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122041103,"Mister Po, chasseur",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122041081,Julia et le Premier Cauchemar,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122041081,Julia et le Premier Cauchemar,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122041081,Julia et le Premier Cauchemar,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122028659,Le Premier Ciel,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122028659,Le Premier Ciel,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122028659,Le Premier Ciel,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122027670,Jomusch et le Troll des cuisines,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122027670,Jomusch et le Troll des cuisines,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122027670,Jomusch et le Troll des cuisines,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122026190,Julia et le Voleur de nuit,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122026190,Julia et le Voleur de nuit,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122026190,Julia et le Voleur de nuit,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122021672,Nox et l'Archimusse : Le Jour des monstres,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122021672,Nox et l'Archimusse : Le Jour des monstres,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122021672,Nox et l'Archimusse : Le Jour des monstres,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122017785,"Edmond, le prince des ratons",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122017785,"Edmond, le prince des ratons",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122017785,"Edmond, le prince des ratons",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122016360,L'Avenir retrouvé ou la Résurrection des rêves,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122016360,L'Avenir retrouvé ou la Résurrection des rêves,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122016360,L'Avenir retrouvé ou la Résurrection des rêves,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122008526,Julia et les Fantômes,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122008526,Julia et les Fantômes,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122008526,Julia et les Fantômes,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122008501,L'Homme des silences,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122008501,L'Homme des silences,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122008501,L'Homme des silences,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122002801,Edmond et Amandine,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122002801,Edmond et Amandine,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122002801,Edmond et Amandine,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122001565,Aline et le Grand Marcel,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122001565,Aline et le Grand Marcel,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q122001565,Aline et le Grand Marcel,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889779,"Guide thématique Cyrus, l'encyclopédie qui raconte",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889779,"Guide thématique Cyrus, l'encyclopédie qui raconte",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889779,"Guide thématique Cyrus, l'encyclopédie qui raconte",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889765,La Vraie Histoire du chien de Clara Vic,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889765,La Vraie Histoire du chien de Clara Vic,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889765,La Vraie Histoire du chien de Clara Vic,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889747,Le Voyage de Benjamin,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889747,Le Voyage de Benjamin,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889747,Le Voyage de Benjamin,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889736,Victor,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889736,Victor,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889736,Victor,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889723,Le Triste Dragon,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889723,Le Triste Dragon,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889723,Le Triste Dragon,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889706,Les tordus débarquent !,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889706,Les tordus débarquent !,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,English,http://www.wikidata.org/entity/Q121889706,Les tordus débarquent !,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122026190,Julia et le Voleur de nuit,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122026190,Julia et le Voleur de nuit,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122026190,Julia et le Voleur de nuit,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122021672,Nox et l'Archimusse : Le Jour des monstres,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122021672,Nox et l'Archimusse : Le Jour des monstres,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2965756,Christiane Duchesne,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Duchesne%20SLM%202018.jpg,Montreal,Point(-73.5868411 45.5033426),,,1949-08-12T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122021672,Nox et l'Archimusse : Le Jour des monstres,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
