work,workLabel,origLang,origLangLabel,author,authorLabel,translatedWork,translatedWorkLabel,transLang,transLangLabel,pubPlace,pubPlaceLabel,pubCountry,pubCountryLabel
http://www.wikidata.org/entity/Q122146367,Q122146367,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3290669,Marguerite Andersen,http://www.wikidata.org/entity/Q124959213,Q124959213,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122079016,Q122079016,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3269524,Lyne Richard,http://www.wikidata.org/entity/Q124958297,Q124958297,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122125730,Q122125730,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108680542,David Lonergan,http://www.wikidata.org/entity/Q124959257,Q124959257,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q101096916,Août - Un repas à la campagne,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3167359,Jean Marc Dalpé,http://www.wikidata.org/entity/Q124957861,Q124957861,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122087363,Q122087363,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3479476,Serge Patrice Thibodeau,http://www.wikidata.org/entity/Q124959251,Q124959251,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1965,New Brunswick,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122144226,Q122144226,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108648396,Jean Boisjoli,http://www.wikidata.org/entity/Q124958381,Q124958381,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122152812,Q122152812,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3269524,Lyne Richard,http://www.wikidata.org/entity/Q124958413,Q124958413,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122069186,Q122069186,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q16669224,Paul-François Sylvestre,http://www.wikidata.org/entity/Q124957963,Q124957963,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122160768,Q122160768,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q109303570,Hélène Leclerc,http://www.wikidata.org/entity/Q124959286,Q124959286,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122052676,Q122052676,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q20881134,Nathanaël,http://www.wikidata.org/entity/Q124959244,Q124959244,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122153843,Q122153843,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108828895,Philippe Garon,http://www.wikidata.org/entity/Q124958019,Q124958019,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1965,New Brunswick,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122148422,Q122148422,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108643047,Michèle Bourgon,http://www.wikidata.org/entity/Q124957998,Q124957998,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122068058,Q122068058,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3484597,Simone Piuze,http://www.wikidata.org/entity/Q124957951,Q124957951,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122107046,Q122107046,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q55724758,Martine Noël-Maw,http://www.wikidata.org/entity/Q124958339,Q124958339,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122069157,Q122069157,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q16669224,Paul-François Sylvestre,http://www.wikidata.org/entity/Q124959246,Q124959246,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122087233,Q122087233,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3293931,Marjolaine Deschênes,http://www.wikidata.org/entity/Q124959054,Q124959054,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122160765,Q122160765,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q109303570,Hélène Leclerc,http://www.wikidata.org/entity/Q124959057,Q124959057,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122056054,Q122056054,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3269754,Lysette Brochu,http://www.wikidata.org/entity/Q124958406,Q124958406,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122062472,Q122062472,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3455970,Réjean Roy,http://www.wikidata.org/entity/Q124958355,Q124958355,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1965,New Brunswick,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122069164,Q122069164,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q16669224,Paul-François Sylvestre,http://www.wikidata.org/entity/Q124959249,Q124959249,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122074001,Q122074001,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3290669,Marguerite Andersen,http://www.wikidata.org/entity/Q124957938,Q124957938,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122140261,Q122140261,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3080689,France Cayouette,http://www.wikidata.org/entity/Q124958407,Q124958407,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122147809,Q122147809,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108648427,Marie-Belle Ouellet,http://www.wikidata.org/entity/Q124958365,Q124958365,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122067701,La Kermesse,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3014559,Daniel Poliquin,http://www.wikidata.org/entity/Q124958334,Q124958334,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q176,Quebec,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122146675,Q122146675,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3295737,Martine Bisson-Rodriguez,http://www.wikidata.org/entity/Q124959018,Q124959018,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122131969,Q122131969,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3264561,Loïse Lavallée,http://www.wikidata.org/entity/Q124959270,Q124959270,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122007152,Q122007152,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q1340586,Réjean Ducharme,http://www.wikidata.org/entity/Q124959226,Q124959226,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q122087363,Q122087363,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3479476,Serge Patrice Thibodeau,http://www.wikidata.org/entity/Q124959251,Q124959251,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122085358,Q122085358,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q17486617,Michel Pleau,http://www.wikidata.org/entity/Q124958408,Q124958408,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122126922,Q122126922,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3194122,Katia Canciani,http://www.wikidata.org/entity/Q124959245,Q124959245,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1965,New Brunswick,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122093923,Q122093923,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3014413,Daniel Marchildon,http://www.wikidata.org/entity/Q124959050,Q124959050,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122158885,Q122158885,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q2965479,Christian Milat,http://www.wikidata.org/entity/Q124957939,Q124957939,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122160365,Q122160365,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3186240,José Claer,http://www.wikidata.org/entity/Q124958473,Q124958473,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q121846727,Q121846727,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3290669,Marguerite Andersen,http://www.wikidata.org/entity/Q124958327,Q124958327,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122113409,Q122113409,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3579167,Édith Bourget,http://www.wikidata.org/entity/Q124958422,Q124958422,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1965,New Brunswick,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122125139,Q122125139,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3311575,Michèle Blanchet,http://www.wikidata.org/entity/Q124959253,Q124959253,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122032524,Q122032524,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q930987,Herménégilde Chiasson,http://www.wikidata.org/entity/Q124957867,Q124957867,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122152800,Q122152800,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3269524,Lyne Richard,http://www.wikidata.org/entity/Q124958160,Q124958160,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122153843,Q122153843,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108828895,Philippe Garon,http://www.wikidata.org/entity/Q124958019,Q124958019,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122120918,Q122120918,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108648248,Denis Payette,http://www.wikidata.org/entity/Q124959235,Q124959235,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122090582,Q122090582,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3269754,Lysette Brochu,http://www.wikidata.org/entity/Q124959091,Q124959091,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122069186,Q122069186,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q16669224,Paul-François Sylvestre,http://www.wikidata.org/entity/Q124957963,Q124957963,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q176,Quebec,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122147646,Q122147646,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3035537,Dominique Zalitis,http://www.wikidata.org/entity/Q124958394,Q124958394,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122146249,Théâtre au bout des sens,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108828824,Daniel Paradis,http://www.wikidata.org/entity/Q124958154,Q124958154,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122052676,Q122052676,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q20881134,Nathanaël,http://www.wikidata.org/entity/Q124959244,Q124959244,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q176,Quebec,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122062472,Q122062472,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3455970,Réjean Roy,http://www.wikidata.org/entity/Q124958355,Q124958355,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122027084,Q122027084,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3292627,Marie Laberge,http://www.wikidata.org/entity/Q124959210,Q124959210,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122007152,Q122007152,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q1340586,Réjean Ducharme,http://www.wikidata.org/entity/Q124959226,Q124959226,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122023390,Q122023390,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3497890,Stefan Psenak,http://www.wikidata.org/entity/Q124847784,Q124847784,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122029870,Q122029870,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q55979414,Nancy Vickers,http://www.wikidata.org/entity/Q124846757,Q124846757,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122147332,Q122147332,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3176137,Jeanne Painchaud,http://www.wikidata.org/entity/Q124956950,Q124956950,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q121991444,Q121991444,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3263858,Louise de Gonzague Pelletier,http://www.wikidata.org/entity/Q124846722,Q124846722,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q56091733,Evaluating Philosophies,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q708853,Mario Bunge,http://www.wikidata.org/entity/Q124646929,"Evaluando filosofías: Una protesta, una propuesta y respuestas a cuestiones filosóficas descuidadas",http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q1492,Barcelona,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q122054135,Q122054135,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3368917,Patrice Desbiens,http://www.wikidata.org/entity/Q124956714,Q124956714,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122160917,Q122160917,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q109303591,Christian Quesnel,http://www.wikidata.org/entity/Q124846753,Q124846753,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122067438,Q122067438,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3264561,Loïse Lavallée,http://www.wikidata.org/entity/Q124847783,Q124847783,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q121982100,Q121982100,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3166805,Jean-Louis Grosmaire,http://www.wikidata.org/entity/Q124846780,Q124846780,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q99838669,Mexican Gothic,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q17386413,Silvia Moreno-Garcia,http://www.wikidata.org/entity/Q122104446,Q122104446,http://www.wikidata.org/entity/Q9056,Czech,http://www.wikidata.org/entity/Q14960,Brno,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q1750300,Dracula the Un-dead,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q3700744,Dacre Stoker,http://www.wikidata.org/entity/Q117350127,Q117350127,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q122026271,Q122026271,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q16267445,Gaston Tremblay,http://www.wikidata.org/entity/Q124956963,Q124956963,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q130284355,Willful Child,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q428755,Steven Erikson,http://www.wikidata.org/entity/Q121970528,Q121970528,http://www.wikidata.org/entity/Q9056,Czech,http://www.wikidata.org/entity/Q1085,Prague,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q122031194,Q122031194,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108648574,Lise-Anne Pilon-Delorme,http://www.wikidata.org/entity/Q124956622,Q124956622,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q121982009,Q121982009,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3166805,Jean-Louis Grosmaire,http://www.wikidata.org/entity/Q124846759,Q124846759,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q4750096,An Introduction to Old Norse,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q81877,E. V. Gordon,http://www.wikidata.org/entity/Q118252096,An Introduction to Old Norse,http://www.wikidata.org/entity/Q35505,Old Norse,http://www.wikidata.org/entity/Q34217,Oxford,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q122052674,Q122052674,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108828914,Julie Huard,http://www.wikidata.org/entity/Q124846737,Q124846737,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122125342,Q122125342,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108680542,David Lonergan,http://www.wikidata.org/entity/Q124956978,Q124956978,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1965,New Brunswick,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q119856438,Representing and Intervening: Introductory Topics in the Philosophy of Natural Science,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q188357,Ian Hacking,http://www.wikidata.org/entity/Q119856466,Q119856466,http://www.wikidata.org/entity/Q188,German,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q760138,Chroniques de Jérusalem,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q525837,Guy Delisle,http://www.wikidata.org/entity/Q116996874,Jerusalem: Chronicles from the Holy City,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q340,Montreal,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q25217358,Consumed,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q55422,David Cronenberg,http://www.wikidata.org/entity/Q121958713,Q121958713,http://www.wikidata.org/entity/Q9056,Czech,http://www.wikidata.org/entity/Q1085,Prague,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q122052606,Q122052606,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q16267445,Gaston Tremblay,http://www.wikidata.org/entity/Q124847816,Q124847816,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122032415,Q122032415,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q930987,Herménégilde Chiasson,http://www.wikidata.org/entity/Q117310465,Q117310465,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122053186,Q122053186,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3269754,Lysette Brochu,http://www.wikidata.org/entity/Q124956705,Q124956705,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3222227,Strong Medicine,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q249544,Arthur Hailey,http://www.wikidata.org/entity/Q123220429,Q123220429,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q565911,Anne of Green Gables,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q273034,Lucy Maud Montgomery,http://www.wikidata.org/entity/Q119361629,Anne et le bonheur (1964),http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q122052449,Q122052449,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q55979414,Nancy Vickers,http://www.wikidata.org/entity/Q124956765,Q124956765,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122023339,Q122023339,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3167359,Jean Marc Dalpé,http://www.wikidata.org/entity/Q124847454,Q124847454,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122052623,Q122052623,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q16267445,Gaston Tremblay,http://www.wikidata.org/entity/Q124956757,Q124956757,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122040500,Q122040500,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3092329,Félix-Antoine Savard,http://www.wikidata.org/entity/Q124956704,Q124956704,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q121966987,Q121966987,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3368917,Patrice Desbiens,http://www.wikidata.org/entity/Q124846774,Q124846774,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
