work,workLabel,relation,date,language,languageLabel,country,countryLabel,place,placeLabel,lat,lon,origWork,origTitle
http://www.wikidata.org/entity/Q106774836,Chithipatra (Volume 12),edition_or_translation_of,1986-05-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992969,
http://www.wikidata.org/entity/Q106844729,Ingraji Sopan (Volume 1),edition_or_translation_of,1913-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993188,
http://www.wikidata.org/entity/Q106774669,Chithipatra (Volume 4),edition_or_translation_of,1943-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992969,
http://www.wikidata.org/entity/Q106751484,Purba-Banglar Galpa,edition_or_translation_of,1972-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993104,
http://www.wikidata.org/entity/Q106706101,Kuru Pandab,edition_or_translation_of,1931-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993132,
http://www.wikidata.org/entity/Q106774691,Chithipatra (Volume 5),edition_or_translation_of,1993-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992969,
http://www.wikidata.org/entity/Q107242579,Oupanishad brahma,edition_or_translation_of,1901-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q118025081,
http://www.wikidata.org/entity/Q106706214,Shantiniketane Brahmacharyashram,edition_or_translation_of,1951-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993121,
http://www.wikidata.org/entity/Q106898186,Ingreji Sahaj Shiksha (Part 2),edition_or_translation_of,1997-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993142,
http://www.wikidata.org/entity/Q106774450,Charitrapuja,edition_or_translation_of,1930-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993098,
http://www.wikidata.org/entity/Q106754706,Sahityer Swarup,edition_or_translation_of,1958-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993110,
http://www.wikidata.org/entity/Q104492906,Anubad-charchcha,edition_or_translation_of,1933-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992704,
http://www.wikidata.org/entity/Q107241682,Europe-prabasir Patra,edition_or_translation_of,1986-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993220,
http://www.wikidata.org/entity/Q106774232,Kavyagrantha (Volume 8),edition_or_translation_of,1916-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q162442,Prayagraj,25.45,81.85,http://www.wikidata.org/entity/Q123993126,
