work,workLabel,relation,date,language,languageLabel,country,countryLabel,place,placeLabel,lat,lon,origWork,origTitle
http://www.wikidata.org/entity/Q107791285,Friend of the World,based_on,2020-08-15T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q132816312,Q132816312,edition_or_translation_of,,,,,,,,,,http://www.wikidata.org/entity/Q132816477,
http://www.wikidata.org/entity/Q54911953,L'Enfer de Dante,edition_or_translation_of,1500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1473289,Middle French,,,,,,,http://www.wikidata.org/entity/Q4509219,Inferno
http://www.wikidata.org/entity/Q85196594,Q85196594,edition_or_translation_of,1842-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q21191066,"Божественная комедия (1855, Минъ)",edition_or_translation_of,1855-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q23693193,Antaeus setting down Dante and Virgil in the Last Circle of Hell,based_on,1820-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q4509219,Inferno
http://www.wikidata.org/entity/Q88539317,The Shades of Francesca de Rimini and Paolo Malatesta Appear to Dante and Virgil,based_on,1855-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q4509219,Inferno
http://www.wikidata.org/entity/Q128605468,Fragmente aus Danteʼs Himmelreich,edition_or_translation_of,1797-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q2713307,Paradiso
http://www.wikidata.org/entity/Q118287551,Q118287551,edition_or_translation_of,1828-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q133032875,Q133032875,edition_or_translation_of,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,,,,,http://www.wikidata.org/entity/Q133033014,
http://www.wikidata.org/entity/Q50328824,Božská komedie: Očistec,edition_or_translation_of,1901-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9056,Czech,,,,,,,http://www.wikidata.org/entity/Q605018,Purgatorio
http://www.wikidata.org/entity/Q5825357,Q5825357,based_on,1996-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q29,Spain,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q19183110,La Divine Comédie,edition_or_translation_of,1813-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q23693055,The Simoniac Pope,based_on,1820-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q4509219,Inferno
http://www.wikidata.org/entity/Q21190996,La Divina Comedia,edition_or_translation_of,1894-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q132888178,Q132888178,edition_or_translation_of,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,,,,,http://www.wikidata.org/entity/Q132888233,
http://www.wikidata.org/entity/Q19178937,"L’Enfer (1867, Rivarol)",edition_or_translation_of,1867-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q131004739,El infierno,edition_or_translation_of,1500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1088025,Old Spanish,,,,,,,http://www.wikidata.org/entity/Q4509219,Inferno
http://www.wikidata.org/entity/Q125046051,Q125046051,edition_or_translation_of,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q4509219,Inferno
http://www.wikidata.org/entity/Q3637289,Beatrice Addressing Dante from the Car,based_on,1824-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q605018,Purgatorio
http://www.wikidata.org/entity/Q30057346,Das Neue Leben,edition_or_translation_of,1922-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q18084,Vita Nuova
http://www.wikidata.org/entity/Q2563242,Vide Cor Meum,based_on,2001-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q27,Ireland,,,,,http://www.wikidata.org/entity/Q18084,Vita Nuova
http://www.wikidata.org/entity/Q83503831,Q83503831,edition_or_translation_of,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,http://www.wikidata.org/entity/Q1492,Barcelona,41.3825,2.176944444,http://www.wikidata.org/entity/Q40185,The Divine Comedy
